place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
12,2,BEAUTY JOURNEY(P386),M Chadwick,A S Cruz,130,1138,6,6-1/4,"1                                                            

3                                                            

4                                                            

12",1:23.24,5.1,9(9),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2013/09/08
13,13,GREAT STORIES(N181),K C Leung,D Cruz,113,1141,13,7-1/2,"2                                                            

1                                                            

1                                                            

13",1:23.46,32,9(9),Class 3 - 1400M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,000,000",Sha Tin,2013/09/08
1,1,FAIR TRADE(K345),Z Purton,C Fownes,133,1149,1,-,"4                                                            

3                                                            

3                                                            

1",1:22.62,3.8,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
2,10,VITAL GOLD(N398),O Doleuze,R Gibson,121,1163,4,1-1/4,"7                                                            

7                                                            

5                                                            

2",1:22.80,10,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
3,7,MR MEDICI(K218),A Suborics,L Ho,126,1066,12,2-3/4,"2                                                            

2                                                            

2                                                            

3",1:23.03,68,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
4,5,DEEP THINKER(N159),T Angland,P F Yiu,129,1065,10,3,"11                                                            

12                                                            

12                                                            

4",1:23.11,7.1,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
5,4,CHATER WAY(L093),K Teetan,D E Ferraris,129,1173,9,3-1/4,"3                                                            

4                                                            

4                                                            

5",1:23.12,14,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
6,6,REAL GENEROUS(M193),K C Ng,C H Yip,123,1135,6,3-1/2,"8                                                            

8                                                            

11                                                            

6",1:23.19,53,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
7,9,WRATH OF FIRE(L420),N Pinna,D Cruz,122,1069,11,4,"9                                                            

9                                                            

8                                                            

7",1:23.24,99,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
8,12,TURBO JEWELLERY(N379),M L Yeung,J Size,117,1048,2,4,"12                                                            

10                                                            

9                                                            

8",1:23.25,25,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
9,11,WHY NOT(N053),T H So,C H Yip,118,1169,13,4-1/4,"10                                                            

11                                                            

10                                                            

9",1:23.31,14,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
10,13,WINNIE'S HORSE(P169),C Y Lui,A S Cruz,111,1224,5,4-1/2,"1                                                            

1                                                            

1                                                            

10",1:23.34,6.7,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
11,3,PRESIDENT LINCOLN(N267),H W Lai,C S Shum,129,1158,8,5-1/4,"6                                                            

5                                                            

6                                                            

11",1:23.47,27,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
12,2,SILVER GRECIAN(L323),C O'Donoghue,J Moore,133,1068,3,6,"13                                                            

13                                                            

13                                                            

12",1:23.57,14,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
13,8,GENKI TWINS(N223),D Whyte,A Schutz,123,1005,7,6-1/4,"5                                                            

6                                                            

7                                                            

13",1:23.63,4.1,10(10),Class 2 - 1400M - (100-80),GOOD,"TURF - ""A"" Course","HK$ 1,400,000",Sha Tin,2013/09/08
1,2,FRESH AIR(L206),D Whyte,Y S Tsui,132,1119,2,-,"2                                                            

2                                                            

1",0:57.16,2.4,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
2,1,MIGHTY EQUUS(P112),C Y Lui,P F Yiu,126,1167,11,1/2,"1                                                            

1                                                            

2",0:57.24,7,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
3,7,DIAMOND KNIGHT(K311),K C Leung,S Woods,123,1180,1,3-3/4,"6                                                            

4                                                            

3",0:57.77,15,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
4,4,FLYING KEEPER(M191),Z Purton,C Fownes,129,1078,3,4,"11                                                            

7                                                            

4",0:57.80,8,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
5,5,KA WAI FORTUNE(N255),K C Ng,L Ho,124,1013,12,5-1/2,"8                                                            

8                                                            

5",0:58.05,57,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
6,12,PILLOWIN(L357),H W Lai,A T Millard,115,1233,7,6,"4                                                            

5                                                            

6",0:58.13,22,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
7,11,MARVEL PLUS(L281),M L Yeung,A Lee,117,1242,6,7,"10                                                            

9                                                            

7",0:58.29,11,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
8,9,SPICY SHRIMP(L067),T H So,W Y So,119,1103,10,7-3/4,"9                                                            

12                                                            

8",0:58.42,10,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
9,6,BOLD TACK(L397),K Teetan,K W Lui,125,1265,4,8-1/2,"12                                                            

11                                                            

9",0:58.50,12,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
10,8,TELECOM CHIEF(P025),A Suborics,D E Ferraris,124,1050,9,9-1/2,"5                                                            

6                                                            

10",0:58.66,79,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
11,3,LUCKY RED(J059),W M Lai,T K Ng,131,1140,8,9-1/2,"3                                                            

3                                                            

11",0:58.69,9,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
12,10,CHARMGOLD(K002),N Pinna,T P Yung,119,1143,5,15,"7                                                            

10                                                            

12",0:59.54,61,1(11),Class 5 - 1000M - (40-15),GOOD,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
1,8,CASA JUNIOR(M366),W M Lai,T K Ng,118,1067,6,-,"2                                                            

2                                                            

2                                                            

1",1:40.79,5,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
2,3,HOLLYWOOD KISS(M126),Z Purton,D Cruz,128,1016,2,N,"4                                                            

3                                                            

4                                                            

2",1:40.84,3.3,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
3,5,YUAN'S FORTUNE(L021),A Suborics,Y S Tsui,127,1074,3,2-1/2,"6                                                            

7                                                            

5                                                            

3",1:41.18,10,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
4,6,DYNAMIC CROSS(L426),K C Leung,L Ho,123,1180,8,2-3/4,"1                                                            

1                                                            

1                                                            

4",1:41.23,26,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
5,4,SECRETARY OF STATE(N231),K Teetan,D E Ferraris,128,1088,4,3,"10                                                            

10                                                            

8                                                            

5",1:41.26,16,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
6,2,RAY'S FAVOURITE(L045),D Whyte,C H Yip,131,1084,11,4-1/4,"3                                                            

4                                                            

3                                                            

6",1:41.47,7,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
7,7,WIN ESPRIT(M404),C O'Donoghue,A Schutz,120,1086,1,4-3/4,"12                                                            

12                                                            

12                                                            

7",1:41.56,29,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
8,1,EASY GOLD(L431),O Doleuze,R Gibson,133,1177,7,6-1/4,"5                                                            

6                                                            

6                                                            

8",1:41.78,7.6,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
9,11,GOLDMEN Y Y(L036),C K Tong,T K Ng,112,1061,9,7,"11                                                            

11                                                            

11                                                            

9",1:41.91,27,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
10,12,CHANTILLY(L153),T H So,T P Yung,111,1088,5,7-1/2,"8                                                            

9                                                            

9                                                            

10",1:41.99,22,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
11,10,STARLIT WARRIOR(M162),M Chadwick,D Cruz,113,1033,10,9-3/4,"7                                                            

5                                                            

7                                                            

11",1:42.35,9.9,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
12,9,YOUNG HERO(H071),M L Yeung,A Lee,116,1043,12,10-3/4,"9                                                            

8                                                            

10                                                            

12",1:42.50,36,2(12),Class 5 - 1650M - (40-15),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 550,000",Happy Valley,2013/09/11
1,9,GOLDEN BAUHINIA(K123),K Teetan,Y S Tsui,120,1075,2,-,"2                                                            

3                                                            

1",0:57.19,5.3,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
2,6,SPEEDYGONZALEZ(N412),C K Tong,C Fownes,127,1109,3,3/4,"10                                                            

8                                                            

2",0:57.34,18,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
3,5,RED LUCKY STAR(M074),O Doleuze,C W Chang,132,1224,1,1-3/4,"5                                                            

5                                                            

3",0:57.51,4.2,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
4,3,PO CHING KING(M342),M Chadwick,A S Cruz,131,1125,7,3,"1                                                            

1                                                            

4",0:57.68,4.8,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
5,11,CHINA GOOD(L258),H W Lai,S Woods,113,1102,8,3-3/4,"11                                                            

11                                                            

5",0:57.79,34,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
6,4,TRUE COURAGE(M394),C Y Lui,A T Millard,126,1096,9,3-3/4,"4                                                            

2                                                            

6",0:57.80,12,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
7,1,D DAY SUPER(M158),D Whyte,C S Shum,133,1111,5,4-1/4,"9                                                            

10                                                            

7",0:57.86,13,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
8,10,ALL TIMES LUCKY(P064),T H So,C H Yip,113,1055,4,4-1/4,"7                                                            

7                                                            

8",0:57.88,28,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
9,2,JOYFUL LUCK(M223),K C Ng,C W Chang,128,1082,10,4-1/2,"8                                                            

9                                                            

9",0:57.90,28,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
10,7,RED COURAGE(N110),T Angland,J Size,126,1090,11,6-1/4,"6                                                            

6                                                            

10",0:58.20,12,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
11,8,GREAT ALEXANDER(P019),A Suborics,C Fownes,122,1159,6,7,"3                                                            

4                                                            

11",0:58.32,5.2,3(13),Class 4 - 1000M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
1,10,HEART WOOD(M378),M L Yeung,L Ho,117,1159,1,-,"1                                                            

1                                                            

1                                                            

1",1:40.80,4.1,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
2,12,HONG KONG FAT(M099),T H So,K W Lui,112,1094,6,3/4,"7                                                            

7                                                            

7                                                            

2",1:40.92,11,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
3,9,SHIFACHI TRADITION(L013),O Doleuze,R Gibson,121,1027,11,3/4,"9                                                            

9                                                            

9                                                            

3",1:40.95,25,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
4 DH,3,EURO SWIFTLY(K091),Z Purton,K L Man,128,1140,2,1-3/4,"5                                                            

6                                                            

6                                                            

4",1:41.08,8.6,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
4 DH,8,MOBILE KING(P084),T Angland,C Fownes,121,1074,7,1-3/4,"6                                                            

5                                                            

5                                                            

4",1:41.08,16,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
6,6,VERY WELL(M161),K C Leung,D Cruz,123,1168,5,2-1/2,"8                                                            

8                                                            

8                                                            

6",1:41.19,8.8,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
7,2,MALHECHOR GOLD(M358),K Teetan,Y S Tsui,129,1085,8,2-3/4,"12                                                            

12                                                            

12                                                            

7",1:41.23,28,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
8,5,LUCKY GAINS(M230),H W Lai,K L Man,124,1117,12,2-3/4,"11                                                            

10                                                            

10                                                            

8",1:41.24,27,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
9,1,FORTUNE BRAVO(N054),C Y Lui,P F Yiu,126,1104,4,4-3/4,"3                                                            

3                                                            

3                                                            

9",1:41.54,6.3,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
10,11,SUPER BRAND(M155),K C Ng,C S Shum,110,1024,9,7,"2                                                            

2                                                            

2                                                            

10",1:41.92,88,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
11,7,LITTLE RAINFOREST(N101),D Whyte,C S Shum,123,979,3,8-1/4,"4                                                            

4                                                            

4                                                            

11",1:42.14,3.7,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
12,4,TRES MAGNIFIQUE(L367),C O'Donoghue,D J Hall,127,1072,10,10-1/4,"10                                                            

11                                                            

11                                                            

12",1:42.42,23,4(14),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
1,7,FORZA(N276),N Pinna,Y S Tsui,127,1123,8,-,"3                                                            

2                                                            

1",1:10.10,17,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
2,1,HAPPY CHAMPION(N027),H W Lai,K L Man,131,1115,2,SH,"6                                                            

6                                                            

2",1:10.12,3.4,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
3,10,WELL DONE(L343),C Y Lui,A T Millard,114,1143,4,HD,"1                                                            

1                                                            

3",1:10.13,5.7,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
4,2,LORD DRAGON(N165),T Angland,C Fownes,132,1115,6,1-3/4,"7                                                            

8                                                            

4",1:10.38,13,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
5,11,NO TIES(N271),K Teetan,C S Shum,116,1101,9,2,"10                                                            

11                                                            

5",1:10.44,12,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
6,5,GOOD HONG KONG(M314),D Whyte,A Lee,128,1098,11,3,"11                                                            

10                                                            

6",1:10.60,8.7,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
7,9,ONE MORE KNIGHT(P187),O Doleuze,J Size,125,1037,5,4-3/4,"5                                                            

5                                                            

7",1:10.86,30,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
8,12,NOVEL START(M255),M Chadwick,T K Ng,112,1092,12,5-1/2,"8                                                            

9                                                            

8",1:10.97,18,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
9,6,VICTORY GENERAL(L396),Z Purton,P O'Sullivan,128,1069,3,5-3/4,"4                                                            

4                                                            

9",1:11.02,5,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
10,4,CHINA POWER(M400),C O'Donoghue,P F Yiu,130,1110,1,6,"2                                                            

3                                                            

10",1:11.06,10,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
11,8,TIME WINNER(P013),T H So,C H Yip,124,1161,7,8-1/4,"9                                                            

7                                                            

11",1:11.41,54,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
12,3,CROATIA(P132),A Suborics,C W Chang,131,1026,10,11-1/2,"12                                                            

12                                                            

12",1:11.94,59,5(15),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 725,000",Happy Valley,2013/09/11
1,12,ST YAZIN(N409),W M Lai,T K Ng,113,1065,4,-,"9                                                            

9                                                            

1",0:57.60,61,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
2,3,ENSEMBLE(P249),D Whyte,J Size,126,1117,6,HD,"4                                                            

4                                                            

2",0:57.63,9,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
3,1,SUPER FRESH(N194),A Suborics,P F Yiu,133,1135,8,2-1/2,"6                                                            

3                                                            

3",0:58.00,15,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
4,5,TOMODACHI(M026),T Angland,D Cruz,122,1085,5,3-3/4,"2                                                            

5                                                            

4",0:58.18,40,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
5,11,SUNSHINE KID(M080),C K Tong,C W Chang,112,1253,10,3-3/4,"3                                                            

1                                                            

5",0:58.19,99,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
6,7,OVETT(P351),N Pinna,A T Millard,119,1150,1,4-1/4,"5                                                            

6                                                            

6",0:58.30,99,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
7,2,MY GOAL(J131),T H So,K W Lui,130,1069,11,4-3/4,"12                                                            

12                                                            

7",0:58.36,72,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
8,6,G-ONE LEADER(P383),K Teetan,C H Yip,119,1035,3,4-3/4,"7                                                            

7                                                            

8",0:58.36,95,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
9,9,PEARL STAR(P334),K C Ng,C H Yip,111,1120,7,5,"11                                                            

11                                                            

9",0:58.39,99,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
10,8,SEASONS STAR(P058),M Chadwick,A S Cruz,116,1075,2,5,"10                                                            

10                                                            

10",0:58.39,5.2,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
11,10,WINFULL PATROL(P063),K C Leung,R Gibson,113,1194,9,6,"1                                                            

2                                                            

11",0:58.54,2.3,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
12,4,BRAVENESS(P148),Z Purton,C Fownes,124,1087,12,47-3/4,"8                                                            

8                                                            

12",1:05.26,3,6(16),Class 3 - 1000M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
1,10,PERFECT FINISH(N176),H W Lai,C S Shum,113,1150,8,-,"5                                                            

5                                                            

1",1:09.73,10,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
2,3,BUNDLE OF LOVE(N324),C Y Lui,J Size,122,1146,2,1-3/4,"1                                                            

1                                                            

2",1:09.99,8.4,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
3,6,LUCKY DOUBLE EIGHT(P212),Z Purton,C Fownes,126,1114,9,1-3/4,"10                                                            

9                                                            

3",1:10.02,2.5,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
4,5,GOOD WORDS(L371),M L Yeung,A S Cruz,125,1125,4,2,"2                                                            

4                                                            

4",1:10.06,7.3,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
5,7,WITHINMYHEART(M176),W M Lai,T K Ng,121,1077,10,2,"8                                                            

8                                                            

5",1:10.06,41,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
6,2,BULLISH FRIEND(N333),M Chadwick,A S Cruz,130,1125,5,2-1/2,"3                                                            

3                                                            

6",1:10.15,3.7,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
7,9,NEW GLORY(K304),K Teetan,C W Chang,116,1257,6,3,"4                                                            

2                                                            

7",1:10.20,12,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
8,4,FLYING COLOURS(J111),T Angland,D Cruz,128,1125,3,5-1/4,"6                                                            

6                                                            

8",1:10.56,29,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
9,8,HOLIDAY SUN(J328),T H So,D Cruz,116,976,7,5-3/4,"7                                                            

7                                                            

9",1:10.64,99,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
10,11,WEALTHY FORTUNE(P324),C K Tong,K L Man,113,1038,11,11-1/2,"9                                                            

10                                                            

10",1:11.58,99,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
11,1,IMPERIAL ROME(N012),A Suborics,D E Ferraris,133,968,1,TO,"11                                                            

11                                                            

11",1:24.18,23,7(17),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,400,000",Happy Valley,2013/09/11
1,2,PLEASURE GAINS(P246),Z Purton,K L Man,129,1202,8,-,"8                                                            

8                                                            

7                                                            

1",1:39.89,3.1,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
2,3,SUPREME ESSENCE(N401),O Doleuze,C W Chang,129,1022,12,N,"10                                                            

10                                                            

9                                                            

2",1:39.93,15,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
3,8,BULLISH BOY(P008),M Chadwick,A S Cruz,119,1032,7,N,"2                                                            

1                                                            

1                                                            

3",1:39.93,3.9,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
4,11,COOL BEAN(N076),D Whyte,D Cruz,119,1055,1,2-1/4,"4                                                            

5                                                            

4                                                            

4",1:40.24,4.5,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
5,10,UWILLBEGLORIOUS(N212),N Pinna,A T Millard,120,1225,11,2-1/2,"12                                                            

12                                                            

12                                                            

5",1:40.29,15,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
6,7,HO HO LIFE(L209),C K Tong,W Y So,121,1104,5,4-3/4,"6                                                            

6                                                            

6                                                            

6",1:40.64,70,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
7,4,ABSOLUTE FANTASY(M284),A Suborics,Y S Tsui,128,1141,2,5,"3                                                            

4                                                            

2                                                            

7",1:40.70,17,8(18),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,000,000",Happy Valley,2013/09/11
