place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
4,10,ORIENTAL FANTASIA(P269),H N Wong,Y S Tsui,111,1101,8,2,"2                                                            

2                                                            

4",1:10.65,9,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
5,4,SPARKLING TALENT(T346),K C Leung,C S Shum,130,1020,7,2-1/4,"8                                                            

8                                                            

5",1:10.66,6.9,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
6,11,PRECIOUS GEM(S097),C Y Ho,T K Ng,115,1066,3,3-1/4,"9                                                            

10                                                            

6",1:10.82,15,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
7,3,HIGHLAND DRAGON(N265),G Lerena,S Woods,132,1094,11,4-3/4,"5                                                            

5                                                            

7",1:11.06,21,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
8,6,FOREVER FUN(S130),N Callan,A Schutz,128,1028,6,4-3/4,"4                                                            

4                                                            

8",1:11.08,7.3,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
9,5,REAL FIT(P418),M Chadwick,A S Cruz,129,1048,9,7-1/2,"10                                                            

9                                                            

9",1:11.53,15,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
10,2,GOOD LUCK MAN(T319),T H So,L Ho,130,1065,12,7-3/4,"3                                                            

3                                                            

10",1:11.56,36,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
11,7,SUPER KING STAR(S302),B Prebble,D J Hall,127,1089,10,8-1/4,"12                                                            

11                                                            

11",1:11.65,7.8,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
12,8,MIGHTY GAINS(P260),H W Lai,K L Man,125,1113,4,10-1/4,"11                                                            

12                                                            

12",1:11.94,68,2(697),Class 5 - 1200M - (40-0),GOOD,"TURF - ""A"" Course","HK$ 600,000",Happy Valley,2016/06/09
1,5,FISH N' CHIPS(T099),M L Yeung,A Lee,126,1081,8,-,"2                                                            

3                                                            

1",0:57.66,9.8,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
2,2,MOMENT OF POWER(V138),Z Purton,P O'Sullivan,132,1052,2,1-1/4,"3                                                            

2                                                            

2",0:57.88,1.9,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
3,6,TRENDIFUL(S185),O Doleuze,C W Chang,127,1108,10,2,"6                                                            

5                                                            

3",0:58.02,15,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
4,11,MISTER MARC(P316),H N Wong,Y S Tsui,111,1107,7,3,"4                                                            

4                                                            

4",0:58.16,17,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
5,1,FANTASTICO(P178),M Chadwick,P F Yiu,133,1096,9,3-3/4,"7                                                            

7                                                            

5",0:58.28,9.9,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
6,10,ST YAZIN(N409),T H So,T K Ng,118,1059,12,4,"11                                                            

11                                                            

6",0:58.32,16,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
7,8,LYRIC ACE(S047),K K Chiong,D Cruz,117,1038,11,4-1/4,"1                                                            

1                                                            

7",0:58.35,11,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
8,7,JUNZI(V274),O Bosson,W Y So,125,975,5,4-1/2,"9                                                            

9                                                            

8",0:58.38,8.7,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
9,9,POWER DRAGON(V129),D Whyte,C H Yip,122,1135,4,4-3/4,"8                                                            

8                                                            

9",0:58.41,37,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
10,4,HEARTS KEEPER(N360),G Lerena,D E Ferraris,130,1206,1,7-1/2,"10                                                            

10                                                            

10",0:58.86,28,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
11,12,WINASWEWISH(T385),C Y Ho,C Fownes,115,1128,6,7-3/4,"12                                                            

12                                                            

11",0:58.91,20,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
12,3,DANEHILL SILENCE(T158),H W Lai,K L Man,131,1182,3,10-1/2,"5                                                            

6                                                            

12",0:59.36,147,3(698),Class 4 - 1000M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
1,5,BALTIC WARRIOR(S237),N Rawiller,C S Shum,127,1109,12,-,"12                                                            

11                                                            

10                                                            

1",1:41.63,12,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
2,4,THE SYLPH(T055),J Moreira,D E Ferraris,130,1015,5,N,"7                                                            

6                                                            

7                                                            

2",1:41.69,2.9,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
3,2,VARA PEARL(S138),K K Chiong,A T Millard,125,1020,7,1/2,"6                                                            

8                                                            

4                                                            

3",1:41.71,12,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
4,8,DANEWIN EXPRESS(S234),C Y Ho,A S Cruz,116,1155,4,2,"10                                                            

9                                                            

8                                                            

4",1:41.97,8.1,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
5,6,LIGHTNING AND GOLD(P354),C Schofield,C H Yip,126,1068,1,4-1/2,"4                                                            

4                                                            

6                                                            

5",1:42.34,4.8,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
6,12,LAUGHING LORD(T071),K Teetan,C W Chang,115,1070,3,5,"5                                                            

5                                                            

3                                                            

6",1:42.42,7.6,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
7,11,BEST JADE TRIUMPH(P070),M L Yeung,A Lee,114,995,10,5,"11                                                            

12                                                            

12                                                            

7",1:42.42,59,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
8,3,EXPECTATOR(N284),N Callan,L Ho,130,1041,2,5-1/2,"8                                                            

7                                                            

9                                                            

8",1:42.52,14,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
9,9,FRANCE VALOUR(S408),K C Leung,T P Yung,116,1147,8,6-1/4,"3                                                            

1                                                            

1                                                            

9",1:42.64,25,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
10,10,TELECOM BOOM(V144),H N Wong,Y S Tsui,110,1095,9,7-1/2,"9                                                            

10                                                            

11                                                            

10",1:42.82,165,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
11,1,BOSSIEE(S405),Z Purton,D Cruz,133,1150,11,13,"2                                                            

2                                                            

2                                                            

11",1:43.71,9.7,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
12,7,FLYING PROSPERITY(V159),C K Tong,W Y So,123,1168,6,22-1/4,"1                                                            

3                                                            

5                                                            

12",1:45.19,63,4(699),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
1,10,NUMERO UNO(S044),K C Leung,T P Yung,115,1165,2,-,"4                                                            

4                                                            

1",1:10.15,6.1,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
2,2,ALL WIN BOY(P171),H W Lai,K W Lui,125,1169,1,N,"7                                                            

6                                                            

2",1:10.20,17,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
3,1,HAPPY SURVEYS(T248),J Moreira,J Size,133,1173,9,1/2,"9                                                            

9                                                            

3",1:10.22,3,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
4,8,SUPER TURBO(V310),C Y Ho,D J Hall,117,1038,8,1/2,"10                                                            

8                                                            

4",1:10.24,217,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
5,6,INVINCIBLE FRESH(T190),Z Purton,P O'Sullivan,123,1012,5,3/4,"5                                                            

5                                                            

5",1:10.26,5.5,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
6,5,JOY LUCK WIN(T225),N Callan,K L Man,124,1090,11,1,"3                                                            

3                                                            

6",1:10.30,10,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
7,11,MASTER VIKING(S385),K K Chiong,A T Millard,109,1145,6,1-3/4,"2                                                            

2                                                            

7",1:10.44,5.3,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
8,4,EXCEL ONESELF(P287),Y T Cheng,Y S Tsui,124,1137,12,3-1/2,"1                                                            

1                                                            

8",1:10.71,39,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
9,9,BEAUTY MASTER(V135),M Chadwick,A S Cruz,119,1096,3,4-1/2,"6                                                            

7                                                            

9",1:10.86,15,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
10,3,KINGSFIELD(T403),D Whyte,R Gibson,125,1102,7,5-3/4,"8                                                            

10                                                            

10",1:11.08,12,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
11,12,ROCKET LET WIN(P330),H N Wong,D Cruz,109,1089,4,9-1/2,"11                                                            

12                                                            

11",1:11.67,40,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
12,7,SUNNY WIN(V254),T H So,L Ho,119,1182,10,11-3/4,"12                                                            

11                                                            

12",1:12.01,292,5(700),Class 3 - 1200M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
1,11,VICTORY BOYS(S355),B Prebble,D J Hall,119,1181,12,-,"11                                                            

11                                                            

11                                                            

1",1:42.09,4.6,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
2,3,GO GO WIN(S073),K K Chiong,P F Yiu,123,1187,3,N,"1                                                            

1                                                            

1                                                            

2",1:42.16,5.6,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
3,9,NOBLE DE MAN(S215),N Callan,K L Man,121,1053,7,1-3/4,"3                                                            

3                                                            

3                                                            

3",1:42.36,10,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
4,4,SPINNING DANCER(S078),G Lerena,S Woods,126,1015,10,2,"5                                                            

5                                                            

8                                                            

4",1:42.39,15,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
5,6,RAPID TRIUMPH(S438),K C Leung,T P Yung,122,1068,1,2,"7                                                            

7                                                            

6                                                            

5",1:42.42,10,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
6,5,GIANT TURTLE(T391),D Whyte,A Schutz,124,1027,11,2-1/4,"6                                                            

2                                                            

2                                                            

6",1:42.45,12,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
7,12,YEUNG SING(P001),K Teetan,K W Lui,114,1111,6,2-3/4,"9                                                            

8                                                            

9                                                            

7",1:42.52,11,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
8,8,KING BOUNTIFUL(T105),J Moreira,J Size,122,1116,8,3,"8                                                            

9                                                            

5                                                            

8",1:42.56,6.2,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
9,2,PEARL WIN(P085),K C Ng,A T Millard,126,1058,4,3-1/2,"2                                                            

4                                                            

4                                                            

9",1:42.65,19,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
10,10,RISING POWER(N294),O Doleuze,C W Chang,120,1088,9,3-3/4,"10                                                            

10                                                            

10                                                            

10",1:42.70,10,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
11,7,MAC ROW(N252),T H So,A Lee,121,1009,2,6-1/2,"12                                                            

12                                                            

12                                                            

11",1:43.13,17,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
12,1,THE RAINBOW(V095),Y T Cheng,Y S Tsui,133,1058,5,7-1/4,"4                                                            

6                                                            

7                                                            

12",1:43.24,54,6(701),Class 4 - 1650M - (60-40),GOOD,"TURF - ""A"" Course","HK$ 800,000",Happy Valley,2016/06/09
1,1,TRIUMPHANT JEWEL(P310),N Rawiller,C S Shum,133,1127,4,-,"6                                                            

6                                                            

1",0:57.48,18,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
2,4,SKY MAN(S091),K C Ng,P F Yiu,118,1140,8,SH,"2                                                            

5                                                            

2",0:57.50,19,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
3,5,HARBOUR ALERT(T254),B Prebble,P O'Sullivan,122,1263,9,1-3/4,"9                                                            

7                                                            

3",0:57.76,7.1,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
4,6,NO MONEY NO TALK(S404),H N Wong,D J Hall,112,1135,1,1-3/4,"4                                                            

2                                                            

4",0:57.77,5.3,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
5,12,ALL MY GAIN(T018),T H So,T P Yung,112,1093,11,2,"11                                                            

11                                                            

5",0:57.80,169,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
6,11,ROUNDABOUT(T352),C K Tong,W Y So,113,1094,5,2-1/2,"8                                                            

9                                                            

6",0:57.88,59,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
7,9,TRAVEL COMFORTS(T209),K K Chiong,A T Millard,111,1153,2,2-3/4,"1                                                            

1                                                            

7",0:57.91,3.2,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
8,7,TOP BONUS(T132),J Moreira,J Size,119,1168,10,3-1/2,"7                                                            

8                                                            

8",0:58.03,11,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
9,10,BUDDY BUNDY(T157),C Y Ho,D Cruz,114,1182,6,3-3/4,"3                                                            

3                                                            

9",0:58.09,9.3,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
10,2,FANTASTIC FEELING(T273),N Callan,D E Ferraris,130,1167,3,5,"5                                                            

4                                                            

10",0:58.27,6.7,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
11,3,HROVAT(V299),O Doleuze,C Fownes,124,1035,12,5-1/2,"12                                                            

10                                                            

11",0:58.38,34,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
12,8,GOLDEN ACHIEVER(V216),D Whyte,C H Yip,118,1063,7,6-1/4,"10                                                            

12                                                            

12",0:58.48,15,7(702),Class 3 - 1000M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
1,8,INDUSTRIALIST WAY(S023),C Schofield,C H Yip,120,1190,7,-,"4                                                            

4                                                            

4                                                            

1",1:40.62,15,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
2,1,PIKACHU(S298),N Callan,D E Ferraris,133,1111,1,1,"5                                                            

5                                                            

5                                                            

2",1:40.77,6.3,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
3,3,KING OF MONGOLIA(S414),N Rawiller,C S Shum,131,1119,4,1,"6                                                            

7                                                            

8                                                            

3",1:40.79,6.3,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
4,11,SUPER FLUKE(T382),K K Chiong,D Cruz,109,1115,5,1-1/2,"7                                                            

6                                                            

6                                                            

4",1:40.87,5.6,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
5,4,TEN FLAMES(S447),K C Leung,L Ho,125,1124,9,2-1/4,"2                                                            

2                                                            

2                                                            

5",1:40.98,28,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
6,12,TOM'S CHARM(P450),J Moreira,J Size,116,1027,8,2-1/4,"11                                                            

10                                                            

10                                                            

6",1:40.99,3.7,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
7,5,MARVEL HERO(T311),O Doleuze,C Fownes,125,976,3,3-1/4,"8                                                            

8                                                            

9                                                            

7",1:41.14,6.6,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
8,7,LUCKY HAMMER(P417),Y T Cheng,Y S Tsui,122,1095,11,3-3/4,"1                                                            

1                                                            

1                                                            

8",1:41.22,17,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
9,9,REGENCY KING(N040),B Prebble,W Y So,119,1175,10,5-1/4,"10                                                            

9                                                            

7                                                            

9",1:41.47,27,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
10,6,CHARITY GLORY(T302),Z Purton,C S Shum,130,1141,6,6-1/2,"3                                                            

3                                                            

3                                                            

10",1:41.64,20,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
11,2,JOLLY GENE(T146),K C Ng,A S Cruz,127,1080,12,8-1/2,"12                                                            

12                                                            

12                                                            

11",1:41.97,76,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
12,10,EXPEDITE(N111),K Teetan,P O'Sullivan,116,1096,2,9-1/2,"9                                                            

11                                                            

11                                                            

12",1:42.16,25,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
WV,,BEAUTY PRINCE(T411),Z Purton,J Moore,122,---,---,---,---,---,---,8(703),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
1,11,INVENTOR(T379),M L Yeung,C S Shum,114,989,5,-,"7                                                            

8                                                            

8                                                            

1",1:41.09,4.5,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
2,7,SO CAFFE(S258),J Moreira,C Fownes,124,1126,10,1,"9                                                            

9                                                            

9                                                            

2",1:41.23,2.7,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
3,4,CHATER LEGEND(T151),N Callan,D E Ferraris,124,1031,3,1,"5                                                            

6                                                            

6                                                            

3",1:41.26,17,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
4,8,CLUB LIFE(P309),Z Purton,R Gibson,120,1113,1,1-1/4,"3                                                            

3                                                            

4                                                            

4",1:41.28,5.7,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
5,2,ULTIMATE GLORY(S235),K Teetan,K L Man,133,1218,9,1-1/2,"2                                                            

2                                                            

3                                                            

5",1:41.34,8.4,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
6,6,RED MARVEL(T417),M Chadwick,J Size,124,1065,7,1-1/2,"8                                                            

4                                                            

1                                                            

6",1:41.34,14,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
7,3,PRESIDENTPARAMOUNT(S420),N Rawiller,C S Shum,126,1151,4,2-1/2,"4                                                            

5                                                            

5                                                            

7",1:41.48,10,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
8,1,FAST BALL(V281),C Schofield,A Schutz,133,1086,8,4,"10                                                            

10                                                            

10                                                            

8",1:41.75,95,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
9,10,BEST TANGO(S121),B Prebble,W Y So,119,1060,6,5,"6                                                            

7                                                            

7                                                            

9",1:41.89,15,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
10,5,LOVELY DELOVELY(S022),H N Wong,D Cruz,117,1030,2,10-3/4,"1                                                            

1                                                            

2                                                            

10",1:42.82,74,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
11,12,VICTORIUS(N423),Y T Cheng,Y S Tsui,114,1130,12,12,"12                                                            

12                                                            

12                                                            

11",1:43.01,143,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
12,9,MONEY MAN(V227),C K Tong,P O'Sullivan,117,1097,11,15-1/4,"11                                                            

11                                                            

11                                                            

12",1:43.54,230,9(704),Class 3 - 1650M - (80-60),GOOD,"TURF - ""A"" Course","HK$ 1,165,000",Happy Valley,2016/06/09
1,1,FABULOUS ONE(T005),Z Purton,W Y So,133,1105,9,-,"1                                                            

1                                                            

1",1:10.00,5.1,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
2,3,APOLLO'S CHOICE(S312),J Moreira,D J Hall,124,1062,1,1-1/2,"3                                                            

3                                                            

2",1:10.23,4.7,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
3,10,PERPETUAL TREASURE(S191),H N Wong,T P Yung,110,1141,10,1-3/4,"2                                                            

2                                                            

3",1:10.27,90,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
4,5,EROICO(T009),B Prebble,J Size,122,1154,12,2,"11                                                            

9                                                            

4",1:10.31,11,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
5,12,TRAVEL DATUK(V235),M L Yeung,R Gibson,111,1122,2,3,"10                                                            

6                                                            

5",1:10.47,42,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
6,11,BULLISH SMART(S221),C Y Ho,A S Cruz,114,1098,11,3-3/4,"8                                                            

7                                                            

6",1:10.60,13,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
7,9,FIGHT HERO(T186),Y T Cheng,Y S Tsui,117,1136,4,4,"6                                                            

11                                                            

7",1:10.63,95,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
8,8,HERO LOOK(V053),T H So,C H Yip,116,1109,7,4-1/2,"9                                                            

12                                                            

8",1:10.71,33,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
9,4,ACCEPTED(T291),O Doleuze,C Fownes,125,1102,6,4-1/2,"7                                                            

8                                                            

9",1:10.73,9.4,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
10,6,BACK IN BLACK(T358),K Teetan,P O'Sullivan,119,1057,3,5-1/4,"4                                                            

5                                                            

10",1:10.84,4.4,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
11,7,HIGH FIVE(T200),K K Chiong,A T Millard,112,1033,5,5-3/4,"5                                                            

4                                                            

11",1:10.93,5.3,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
12,2,EXCITING DREAM(P191),D Whyte,J Moore,130,1074,8,6-3/4,"12                                                            

10                                                            

12",1:11.08,20,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
WV,,LUCKY YEAR(T245),J Moreira,C S Shum,127,---,---,---,---,---,---,10(705),Class 2 - 1200M - (105-80),GOOD,"TURF - ""A"" Course","HK$ 1,650,000",Happy Valley,2016/06/09
